P_ID,USER_ID,TIME
"23089","U23089","2014-09-30 15:02:54"
"23090","U23090","2014-09-30 15:02:54"
"23091","U23091","2014-09-30 15:02:54"
"23092","U23092","2014-09-30 15:02:54"
"23093","U23093","2014-09-30 15:02:54"
"23094","U23094","2014-09-30 15:02:54"
"23095","U23095","2014-09-30 15:02:54"
"23096","U23096","2014-09-30 15:02:54"
"23097","U23097","2014-09-30 15:02:54"
"23098","U23098","2014-09-30 15:02:54"
"23099","U23099","2014-09-30 15:02:54"
"23100","U23100","2014-09-30 15:02:54"
"23101","U23101","2014-09-30 15:02:54"
"23102","U23102","2014-09-30 15:02:54"
"23103","U23103","2014-09-30 15:02:54"
"23104","U23104","2014-09-30 15:02:54"
"23105","U23105","2014-09-30 15:02:54"
"23106","U23106","2014-09-30 15:02:54"
"23107","U23107","2014-09-30 15:02:54"
"23108","U23108","2014-09-30 15:02:54"
"23109","U23109","2014-09-30 15:02:54"
"23110","U23110","2014-09-30 15:02:54"
"23111","U23111","2014-09-30 15:02:54"
"23112","U23112","2014-09-30 15:02:54"
"23113","U23113","2014-09-30 15:02:54"
"23114","U23114","2014-09-30 15:02:54"
"23115","U23115","2014-09-30 15:02:54"
"23116","U23116","2014-09-30 15:02:54"
"23117","U23117","2014-09-30 15:02:54"
"23118","U23118","2014-09-30 15:02:54"
"23119","U23119","2014-09-30 15:02:54"
"23120","U23120","2014-09-30 15:02:54"
"23121","U23121","2014-09-30 15:02:54"
"23122","U23122","2014-09-30 15:02:54"
"23123","U23123","2014-09-30 15:02:54"
"23124","U23124","2014-09-30 15:02:54"
"23125","U23125","2014-09-30 15:02:54"
"23126","U23126","2014-09-30 15:02:54"
"23127","U23127","2014-09-30 15:02:54"
"23128","U23128","2014-09-30 15:02:54"
"23129","U23129","2014-09-30 15:02:54"
"23130","U23130","2014-09-30 15:02:54"
"23131","U23131","2014-09-30 15:02:54"
"23132","U23132","2014-09-30 15:02:54"
"23133","U23133","2014-09-30 15:02:54"
"23134","U23134","2014-09-30 15:02:54"
"23135","U23135","2014-09-30 15:02:54"
"23136","U23136","2014-09-30 15:02:54"
"23137","U23137","2014-09-30 15:02:54"
"23138","U23138","2014-09-30 15:02:54"
"23139","U23139","2014-09-30 15:02:54"
"23140","U23140","2014-09-30 15:02:54"
"23141","U23141","2014-09-30 15:02:54"
"23142","U23142","2014-09-30 15:02:54"
"23143","U23143","2014-09-30 15:02:54"
"23144","U23144","2014-09-30 15:02:54"
"23145","U23145","2014-09-30 15:02:54"
"23146","U23146","2014-09-30 15:02:54"
"23147","U23147","2014-09-30 15:02:54"
"23148","U23148","2014-09-30 15:02:54"
"23149","U23149","2014-09-30 15:02:54"
"23150","U23150","2014-09-30 15:02:54"
"23151","U23151","2014-09-30 15:02:54"
"23152","U23152","2014-09-30 15:02:54"
"23153","U23153","2014-09-30 15:02:54"
"23154","U23154","2014-09-30 15:02:54"
"23155","U23155","2014-09-30 15:02:54"
"23156","U23156","2014-09-30 15:02:54"
"23157","U23157","2014-09-30 15:02:54"
"23158","U23158","2014-09-30 15:02:54"
"23159","U23159","2014-09-30 15:02:54"
"23160","U23160","2014-09-30 15:02:54"
"23161","U23161","2014-09-30 15:02:54"
"23162","U23162","2014-09-30 15:02:54"
"23163","U23163","2014-09-30 15:02:54"
"23164","U23164","2014-09-30 15:02:54"
"23165","U23165","2014-09-30 15:02:54"
"23166","U23166","2014-09-30 15:02:54"
"23167","U23167","2014-09-30 15:02:54"
"23168","U23168","2014-09-30 15:02:54"
"23169","U23169","2014-09-30 15:02:54"
"23170","U23170","2014-09-30 15:02:54"
"23171","U23171","2014-09-30 15:02:54"
"23172","U23172","2014-09-30 15:02:54"
"23173","U23173","2014-09-30 15:02:54"
"23174","U23174","2014-09-30 15:02:54"
"23175","U23175","2014-09-30 15:02:54"
"23176","U23176","2014-09-30 15:02:54"
"23177","U23177","2014-09-30 15:02:54"
"23178","U23178","2014-09-30 15:02:54"
"23179","U23179","2014-09-30 15:02:54"
"23180","U23180","2014-09-30 15:02:54"
"23181","U23181","2014-09-30 15:02:54"
"23182","U23182","2014-09-30 15:02:54"
"23183","U23183","2014-09-30 15:02:54"
"23184","U23184","2014-09-30 15:02:54"
"23185","U23185","2014-09-30 15:02:54"
"23186","U23186","2014-09-30 15:02:54"
"23187","U23187","2014-09-30 15:02:54"
"23188","U23188","2014-09-30 15:02:54"
"23189","U23189","2014-09-30 15:02:54"
"23190","U23190","2014-09-30 15:02:54"
"23191","U23191","2014-09-30 15:02:54"
"23192","U23192","2014-09-30 15:02:54"
"23193","U23193","2014-09-30 15:02:54"
"23194","U23194","2014-09-30 15:02:54"
"23195","U23195","2014-09-30 15:02:54"
"23196","U23196","2014-09-30 15:02:54"
"23197","U23197","2014-09-30 15:02:54"
"23198","U23198","2014-09-30 15:02:54"
"23199","U23199","2014-09-30 15:02:54"
"23200","U23200","2014-09-30 15:02:54"
"23201","U23201","2014-09-30 15:02:54"
"23202","U23202","2014-09-30 15:02:54"
"23203","U23203","2014-09-30 15:02:54"
"23204","U23204","2014-09-30 15:02:54"
"23205","U23205","2014-09-30 15:02:54"
"23206","U23206","2014-09-30 15:02:54"
"23207","U23207","2014-09-30 15:02:54"
"23208","U23208","2014-09-30 15:02:54"
"23209","U23209","2014-09-30 15:02:54"
"23210","U23210","2014-09-30 15:02:54"
"23211","U23211","2014-09-30 15:02:54"
"23212","U23212","2014-09-30 15:02:54"
"23213","U23213","2014-09-30 15:02:54"
"23214","U23214","2014-09-30 15:02:54"
"23215","U23215","2014-09-30 15:02:54"
"23216","U23216","2014-09-30 15:02:54"
"23217","U23217","2014-09-30 15:02:54"
"23218","U23218","2014-09-30 15:02:54"
"23219","U23219","2014-09-30 15:02:54"
"23220","U23220","2014-09-30 15:02:54"
"23221","U23221","2014-09-30 15:02:54"
"23222","U23222","2014-09-30 15:02:54"
"23223","U23223","2014-09-30 15:02:54"
"23224","U23224","2014-09-30 15:02:54"
"23225","U23225","2014-09-30 15:02:54"
"23226","U23226","2014-09-30 15:02:54"
"23227","U23227","2014-09-30 15:02:54"
"23228","U23228","2014-09-30 15:02:54"
"23229","U23229","2014-09-30 15:02:54"
"23230","U23230","2014-09-30 15:02:54"
"23231","U23231","2014-09-30 15:02:54"
"23232","U23232","2014-09-30 15:02:54"
"23233","U23233","2014-09-30 15:02:54"
"23234","U23234","2014-09-30 15:02:54"
"23235","U23235","2014-09-30 15:02:54"
"23236","U23236","2014-09-30 15:02:54"
"23237","U23237","2014-09-30 15:02:54"
"23238","U23238","2014-09-30 15:02:54"
"23239","U23239","2014-09-30 15:02:54"
"23240","U23240","2014-09-30 15:02:54"
"23241","U23241","2014-09-30 15:02:54"
"23242","U23242","2014-09-30 15:02:54"
"23243","U23243","2014-09-30 15:02:54"
"23244","U23244","2014-09-30 15:02:54"
"23245","U23245","2014-09-30 15:02:54"
"23246","U23246","2014-09-30 15:02:54"
"23247","U23247","2014-09-30 15:02:54"
"23248","U23248","2014-09-30 15:02:54"
"23249","U23249","2014-09-30 15:02:54"
"23250","U23250","2014-09-30 15:02:54"
"23251","U23251","2014-09-30 15:02:54"
"23252","U23252","2014-09-30 15:02:54"
"23253","U23253","2014-09-30 15:02:54"
"23254","U23254","2014-09-30 15:02:54"
"23255","U23255","2014-09-30 15:02:54"
"23256","U23256","2014-09-30 15:02:54"
"23257","U23257","2014-09-30 15:02:54"
"23258","U23258","2014-09-30 15:02:54"
"23259","U23259","2014-09-30 15:02:54"
"23260","U23260","2014-09-30 15:02:54"
"23261","U23261","2014-09-30 15:02:54"
"23262","U23262","2014-09-30 15:02:54"
"23263","U23263","2014-09-30 15:02:54"
"23264","U23264","2014-09-30 15:02:54"
"23265","U23265","2014-09-30 15:02:54"
"23266","U23266","2014-09-30 15:02:54"
"23267","U23267","2014-09-30 15:02:54"
"23268","U23268","2014-09-30 15:02:54"
"23269","U23269","2014-09-30 15:02:54"
"23270","U23270","2014-09-30 15:02:54"
"23271","U23271","2014-09-30 15:02:54"
"23272","U23272","2014-09-30 15:02:54"
"23273","U23273","2014-09-30 15:02:54"
"23274","U23274","2014-09-30 15:02:54"
"23275","U23275","2014-09-30 15:02:54"
"23276","U23276","2014-09-30 15:02:54"
"23277","U23277","2014-09-30 15:02:54"
"23278","U23278","2014-09-30 15:02:54"
"23279","U23279","2014-09-30 15:02:54"
"23280","U23280","2014-09-30 15:02:54"
"23281","U23281","2014-09-30 15:02:54"
"23282","U23282","2014-09-30 15:02:54"
"23283","U23283","2014-09-30 15:02:54"
"23284","U23284","2014-09-30 15:02:54"
"23285","U23285","2014-09-30 15:02:54"
"23286","U23286","2014-09-30 15:02:54"
"23287","U23287","2014-09-30 15:02:54"
"23288","U23288","2014-09-30 15:02:54"
"23289","U23289","2014-09-30 15:02:54"
"23290","U23290","2014-09-30 15:02:54"
"23291","U23291","2014-09-30 15:02:54"
"23292","U23292","2014-09-30 15:02:54"
"23293","U23293","2014-09-30 15:02:54"
"23294","U23294","2014-09-30 15:02:54"
"23295","U23295","2014-09-30 15:02:54"
"23296","U23296","2014-09-30 15:02:54"
"23297","U23297","2014-09-30 15:02:54"
"23298","U23298","2014-09-30 15:02:54"
"23299","U23299","2014-09-30 15:02:54"
"23300","U23300","2014-09-30 15:02:54"
"23301","U23301","2014-09-30 15:02:54"
"23302","U23302","2014-09-30 15:02:54"
"23303","U23303","2014-09-30 15:02:54"
"23304","U23304","2014-09-30 15:02:54"
"23305","U23305","2014-09-30 15:02:54"
"23306","U23306","2014-09-30 15:02:54"
"23307","U23307","2014-09-30 15:02:54"
"23308","U23308","2014-09-30 15:02:54"
"23309","U23309","2014-09-30 15:02:54"
"23310","U23310","2014-09-30 15:02:54"
"23311","U23311","2014-09-30 15:02:54"
"23312","U23312","2014-09-30 15:02:54"
"23313","U23313","2014-09-30 15:02:54"
"23314","U23314","2014-09-30 15:02:54"
"23315","U23315","2014-09-30 15:02:54"
"23316","U23316","2014-09-30 15:02:54"
"23317","U23317","2014-09-30 15:02:54"
"23318","U23318","2014-09-30 15:02:54"
"23319","U23319","2014-09-30 15:02:54"
"23320","U23320","2014-09-30 15:02:54"
"23321","U23321","2014-09-30 15:02:54"
"23322","U23322","2014-09-30 15:02:54"
"23323","U23323","2014-09-30 15:02:54"
"23324","U23324","2014-09-30 15:02:54"
"23325","U23325","2014-09-30 15:02:54"
"23326","U23326","2014-09-30 15:02:54"
"23327","U23327","2014-09-30 15:02:54"
"23328","U23328","2014-09-30 15:02:54"
"23329","U23329","2014-09-30 15:02:54"
"23330","U23330","2014-09-30 15:02:54"
"23331","U23331","2014-09-30 15:02:54"
"23332","U23332","2014-09-30 15:02:54"
"23333","U23333","2014-09-30 15:02:54"
"23334","U23334","2014-09-30 15:02:54"
"23335","U23335","2014-09-30 15:02:54"
"23336","U23336","2014-09-30 15:02:54"
"23337","U23337","2014-09-30 15:02:54"
"23338","U23338","2014-09-30 15:02:54"
"23339","U23339","2014-09-30 15:02:54"
"23340","U23340","2014-09-30 15:02:54"
"23341","U23341","2014-09-30 15:02:54"
"23342","U23342","2014-09-30 15:02:54"
"23343","U23343","2014-09-30 15:02:54"
"23344","U23344","2014-09-30 15:02:54"
"23345","U23345","2014-09-30 15:02:54"
"23346","U23346","2014-09-30 15:02:54"
"23347","U23347","2014-09-30 15:02:54"
"23348","U23348","2014-09-30 15:02:54"
"23349","U23349","2014-09-30 15:02:54"
"23350","U23350","2014-09-30 15:02:54"
"23351","U23351","2014-09-30 15:02:54"
"23352","U23352","2014-09-30 15:02:54"
"23353","U23353","2014-09-30 15:02:54"
"23354","U23354","2014-09-30 15:02:54"
"23355","U23355","2014-09-30 15:02:54"
"23356","U23356","2014-09-30 15:02:54"
"23357","U23357","2014-09-30 15:02:54"
"23358","U23358","2014-09-30 15:02:54"
"23359","U23359","2014-09-30 15:02:54"
"23360","U23360","2014-09-30 15:02:54"
"23361","U23361","2014-09-30 15:02:54"
"23362","U23362","2014-09-30 15:02:54"
"23363","U23363","2014-09-30 15:02:54"
"23364","U23364","2014-09-30 15:02:54"
"23365","U23365","2014-09-30 15:02:54"
"23366","U23366","2014-09-30 15:02:54"
"23367","U23367","2014-09-30 15:02:54"
"23368","U23368","2014-09-30 15:02:54"
"23369","U23369","2014-09-30 15:02:54"
"23370","U23370","2014-09-30 15:02:54"
"23371","U23371","2014-09-30 15:02:54"
"23372","U23372","2014-09-30 15:02:54"
"23373","U23373","2014-09-30 15:02:54"
"23374","U23374","2014-09-30 15:02:54"
"23375","U23375","2014-09-30 15:02:54"
"23376","U23376","2014-09-30 15:02:54"
"23377","U23377","2014-09-30 15:02:54"
"23378","U23378","2014-09-30 15:02:54"
"23379","U23379","2014-09-30 15:02:54"
"23380","U23380","2014-09-30 15:02:54"
"23381","U23381","2014-09-30 15:02:54"
"23382","U23382","2014-09-30 15:02:54"
"23383","U23383","2014-09-30 15:02:54"
"23384","U23384","2014-09-30 15:02:54"
"23385","U23385","2014-09-30 15:02:54"
"23386","U23386","2014-09-30 15:02:54"
"23387","U23387","2014-09-30 15:02:54"
"23388","U23388","2014-09-30 15:02:54"
"23389","U23389","2014-09-30 15:02:54"
"23390","U23390","2014-09-30 15:02:54"
"23391","U23391","2014-09-30 15:02:54"
"23392","U23392","2014-09-30 15:02:54"
"23393","U23393","2014-09-30 15:02:54"
"23394","U23394","2014-09-30 15:02:54"
"23395","U23395","2014-09-30 15:02:54"
"23396","U23396","2014-09-30 15:02:54"
"23397","U23397","2014-09-30 15:02:54"
"23398","U23398","2014-09-30 15:02:54"
"23399","U23399","2014-09-30 15:02:54"
"23400","U23400","2014-09-30 15:02:54"
"23401","U23401","2014-09-30 15:02:54"
"23402","U23402","2014-09-30 15:02:54"
"23403","U23403","2014-09-30 15:02:54"
"23404","U23404","2014-09-30 15:02:54"
"23405","U23405","2014-09-30 15:02:54"
"23406","U23406","2014-09-30 15:02:54"
"23407","U23407","2014-09-30 15:02:54"
"23408","U23408","2014-09-30 15:02:54"
"23409","U23409","2014-09-30 15:02:54"
"23410","U23410","2014-09-30 15:02:54"
"23411","U23411","2014-09-30 15:02:54"
"23412","U23412","2014-09-30 15:02:54"
"23413","U23413","2014-09-30 15:02:54"
"23414","U23414","2014-09-30 15:02:54"
"23415","U23415","2014-09-30 15:02:54"
"23416","U23416","2014-09-30 15:02:54"
"23417","U23417","2014-09-30 15:02:54"
"23418","U23418","2014-09-30 15:02:54"
"23419","U23419","2014-09-30 15:02:54"
"23420","U23420","2014-09-30 15:02:54"
"23421","U23421","2014-09-30 15:02:54"
"23422","U23422","2014-09-30 15:02:54"
"23423","U23423","2014-09-30 15:02:54"
"23424","U23424","2014-09-30 15:02:54"
"23425","U23425","2014-09-30 15:02:54"
"23426","U23426","2014-09-30 15:02:54"
"23427","U23427","2014-09-30 15:02:54"
"23428","U23428","2014-09-30 15:02:54"
"23429","U23429","2014-09-30 15:02:54"
"23430","U23430","2014-09-30 15:02:54"
"23431","U23431","2014-09-30 15:02:54"
"23432","U23432","2014-09-30 15:02:54"
"23433","U23433","2014-09-30 15:02:54"
"23434","U23434","2014-09-30 15:02:54"
"23435","U23435","2014-09-30 15:02:54"
"23436","U23436","2014-09-30 15:02:54"
"23437","U23437","2014-09-30 15:02:54"
"23438","U23438","2014-09-30 15:02:54"
"23439","U23439","2014-09-30 15:02:54"
"23440","U23440","2014-09-30 15:02:54"
"23441","U23441","2014-09-30 15:02:54"
"23442","U23442","2014-09-30 15:02:54"
"23443","U23443","2014-09-30 15:02:54"
"23444","U23444","2014-09-30 15:02:54"
"23445","U23445","2014-09-30 15:02:54"
"23446","U23446","2014-09-30 15:02:54"
"23447","U23447","2014-09-30 15:02:54"
"23448","U23448","2014-09-30 15:02:54"
"23449","U23449","2014-09-30 15:02:54"
"23450","U23450","2014-09-30 15:02:54"
"23451","U23451","2014-09-30 15:02:54"
"23452","U23452","2014-09-30 15:02:54"
"23453","U23453","2014-09-30 15:02:54"
"23454","U23454","2014-09-30 15:02:54"
"23455","U23455","2014-09-30 15:02:54"
"23456","U23456","2014-09-30 15:02:54"
"23457","U23457","2014-09-30 15:02:54"
"23458","U23458","2014-09-30 15:02:54"
"23459","U23459","2014-09-30 15:02:54"
"23460","U23460","2014-09-30 15:02:54"
"23461","U23461","2014-09-30 15:02:54"
"23462","U23462","2014-09-30 15:02:54"
"23463","U23463","2014-09-30 15:02:54"
"23464","U23464","2014-09-30 15:02:54"
"23465","U23465","2014-09-30 15:02:54"
"23466","U23466","2014-09-30 15:02:54"
"23467","U23467","2014-09-30 15:02:54"
"23468","U23468","2014-09-30 15:02:54"
"23469","U23469","2014-09-30 15:02:54"
"23470","U23470","2014-09-30 15:02:54"
"23471","U23471","2014-09-30 15:02:54"
"23472","U23472","2014-09-30 15:02:54"
"23473","U23473","2014-09-30 15:02:54"
"23474","U23474","2014-09-30 15:02:54"
"23475","U23475","2014-09-30 15:02:54"
"23476","U23476","2014-09-30 15:02:54"
"23477","U23477","2014-09-30 15:02:54"
"23478","U23478","2014-09-30 15:02:54"
"23479","U23479","2014-09-30 15:02:54"
"23480","U23480","2014-09-30 15:02:54"
"23481","U23481","2014-09-30 15:02:54"
"23482","U23482","2014-09-30 15:02:54"
"23483","U23483","2014-09-30 15:02:54"
"23484","U23484","2014-09-30 15:02:54"
"23485","U23485","2014-09-30 15:02:54"
"23486","U23486","2014-09-30 15:02:54"
"23487","U23487","2014-09-30 15:02:54"
"23488","U23488","2014-09-30 15:02:54"
"23489","U23489","2014-09-30 15:02:54"
"23490","U23490","2014-09-30 15:02:54"
"23491","U23491","2014-09-30 15:02:54"
"23492","U23492","2014-09-30 15:02:54"
"23493","U23493","2014-09-30 15:02:54"
"23494","U23494","2014-09-30 15:02:54"
"23495","U23495","2014-09-30 15:02:54"
"23496","U23496","2014-09-30 15:02:54"
"23497","U23497","2014-09-30 15:02:54"
"23498","U23498","2014-09-30 15:02:54"
"23499","U23499","2014-09-30 15:02:54"
"23500","U23500","2014-09-30 15:02:54"
"23501","U23501","2014-09-30 15:02:54"
"23502","U23502","2014-09-30 15:02:54"
"23503","U23503","2014-09-30 15:02:54"
"23504","U23504","2014-09-30 15:02:54"
"23505","U23505","2014-09-30 15:02:54"
"23506","U23506","2014-09-30 15:02:54"
"23507","U23507","2014-09-30 15:02:54"
"23508","U23508","2014-09-30 15:02:54"
"23509","U23509","2014-09-30 15:02:54"
"23510","U23510","2014-09-30 15:02:54"
"23511","U23511","2014-09-30 15:02:54"
"23512","U23512","2014-09-30 15:02:54"
"23513","U23513","2014-09-30 15:02:54"
"23514","U23514","2014-09-30 15:02:54"
"23515","U23515","2014-09-30 15:02:54"
"23516","U23516","2014-09-30 15:02:54"
"23517","U23517","2014-09-30 15:02:54"
"23518","U23518","2014-09-30 15:02:54"
"23519","U23519","2014-09-30 15:02:54"
"23520","U23520","2014-09-30 15:02:54"
"23521","U23521","2014-09-30 15:02:54"
"23522","U23522","2014-09-30 15:02:54"
"23523","U23523","2014-09-30 15:02:54"
"23524","U23524","2014-09-30 15:02:54"
"23525","U23525","2014-09-30 15:02:54"
"23526","U23526","2014-09-30 15:02:54"
"23527","U23527","2014-09-30 15:02:54"
"23528","U23528","2014-09-30 15:02:54"
"23529","U23529","2014-09-30 15:02:54"
"23530","U23530","2014-09-30 15:02:54"
"23531","U23531","2014-09-30 15:02:54"
"23532","U23532","2014-09-30 15:02:54"
"23533","U23533","2014-09-30 15:02:54"
"23534","U23534","2014-09-30 15:02:54"
"23535","U23535","2014-09-30 15:02:54"
"23536","U23536","2014-09-30 15:02:54"
"23537","U23537","2014-09-30 15:02:54"
"23538","U23538","2014-09-30 15:02:54"
"23539","U23539","2014-09-30 15:02:54"
"23540","U23540","2014-09-30 15:02:54"
"23541","U23541","2014-09-30 15:02:54"
"23542","U23542","2014-09-30 15:02:54"
"23543","U23543","2014-09-30 15:02:54"
"23544","U23544","2014-09-30 15:02:54"
"23545","U23545","2014-09-30 15:02:54"
"23546","U23546","2014-09-30 15:02:54"
"23547","U23547","2014-09-30 15:02:54"
"23548","U23548","2014-09-30 15:02:54"
"23549","U23549","2014-09-30 15:02:54"
"23550","U23550","2014-09-30 15:02:54"
"23551","U23551","2014-09-30 15:02:54"
"23552","U23552","2014-09-30 15:02:54"
"23553","U23553","2014-09-30 15:02:54"
"23554","U23554","2014-09-30 15:02:54"
"23555","U23555","2014-09-30 15:02:54"
"23556","U23556","2014-09-30 15:02:54"
"23557","U23557","2014-09-30 15:02:54"
"23558","U23558","2014-09-30 15:02:54"
"23559","U23559","2014-09-30 15:02:54"
"23560","U23560","2014-09-30 15:02:54"
"23561","U23561","2014-09-30 15:02:54"
"23562","U23562","2014-09-30 15:02:54"
"23563","U23563","2014-09-30 15:02:54"
"23564","U23564","2014-09-30 15:02:54"
"23565","U23565","2014-09-30 15:02:54"
"23566","U23566","2014-09-30 15:02:54"
"23567","U23567","2014-09-30 15:02:54"
"23568","U23568","2014-09-30 15:02:54"
"23569","U23569","2014-09-30 15:02:54"
"23570","U23570","2014-09-30 15:02:54"
"23571","U23571","2014-09-30 15:02:54"
"23572","U23572","2014-09-30 15:02:54"
"23573","U23573","2014-09-30 15:02:54"
"23574","U23574","2014-09-30 15:02:54"
"23575","U23575","2014-09-30 15:02:54"
"23576","U23576","2014-09-30 15:02:54"
"23577","U23577","2014-09-30 15:02:54"
"23578","U23578","2014-09-30 15:02:54"
"23579","U23579","2014-09-30 15:02:54"
"23580","U23580","2014-09-30 15:02:54"
"23581","U23581","2014-09-30 15:02:54"
"23582","U23582","2014-09-30 15:02:54"
"23583","U23583","2014-09-30 15:02:54"
"23584","U23584","2014-09-30 15:02:54"
"23585","U23585","2014-09-30 15:02:54"
"23586","U23586","2014-09-30 15:02:54"
"23587","U23587","2014-09-30 15:02:54"
"23588","U23588","2014-09-30 15:02:54"
"23589","U23589","2014-09-30 15:02:54"
"23590","U23590","2014-09-30 15:02:54"
"23591","U23591","2014-09-30 15:02:54"
"23592","U23592","2014-09-30 15:02:54"
"23593","U23593","2014-09-30 15:02:54"
"23594","U23594","2014-09-30 15:02:54"
"23595","U23595","2014-09-30 15:02:54"
"23596","U23596","2014-09-30 15:02:54"
"23597","U23597","2014-09-30 15:02:54"
"23598","U23598","2014-09-30 15:02:54"
"23599","U23599","2014-09-30 15:02:54"
"23600","U23600","2014-09-30 15:02:54"
"23601","U23601","2014-09-30 15:02:54"
"23602","U23602","2014-09-30 15:02:54"
"23603","U23603","2014-09-30 15:02:54"
"23604","U23604","2014-09-30 15:02:54"
"23605","U23605","2014-09-30 15:02:54"
"23606","U23606","2014-09-30 15:02:54"
"23607","U23607","2014-09-30 15:02:54"
"23608","U23608","2014-09-30 15:02:54"
"23609","U23609","2014-09-30 15:02:54"
"23610","U23610","2014-09-30 15:02:54"
"23611","U23611","2014-09-30 15:02:54"
"23612","U23612","2014-09-30 15:02:54"
"23613","U23613","2014-09-30 15:02:54"
"23614","U23614","2014-09-30 15:02:54"
"23615","U23615","2014-09-30 15:02:54"
"23616","U23616","2014-09-30 15:02:54"
"23617","U23617","2014-09-30 15:02:54"
"23618","U23618","2014-09-30 15:02:54"
"23619","U23619","2014-09-30 15:02:54"
"23620","U23620","2014-09-30 15:02:54"
"23621","U23621","2014-09-30 15:02:54"
"23622","U23622","2014-09-30 15:02:54"
"23623","U23623","2014-09-30 15:02:54"
"23624","U23624","2014-09-30 15:02:54"
"23625","U23625","2014-09-30 15:02:54"
"23626","U23626","2014-09-30 15:02:54"
"23627","U23627","2014-09-30 15:02:54"
"23628","U23628","2014-09-30 15:02:54"
"23629","U23629","2014-09-30 15:02:54"
"23630","U23630","2014-09-30 15:02:54"
"23631","U23631","2014-09-30 15:02:54"
"23632","U23632","2014-09-30 15:02:54"
"23633","U23633","2014-09-30 15:02:54"
"23634","U23634","2014-09-30 15:02:54"
"23635","U23635","2014-09-30 15:02:54"
"23636","U23636","2014-09-30 15:02:54"
"23637","U23637","2014-09-30 15:02:54"
"23638","U23638","2014-09-30 15:02:54"
"23639","U23639","2014-09-30 15:02:54"
"23640","U23640","2014-09-30 15:02:54"
"23641","U23641","2014-09-30 15:02:54"
"23642","U23642","2014-09-30 15:02:54"
"23643","U23643","2014-09-30 15:02:54"
"23644","U23644","2014-09-30 15:02:54"
"23645","U23645","2014-09-30 15:02:54"
"23646","U23646","2014-09-30 15:02:54"
"23647","U23647","2014-09-30 15:02:54"
"23648","U23648","2014-09-30 15:02:54"
"23649","U23649","2014-09-30 15:02:54"
"23650","U23650","2014-09-30 15:02:54"
"23651","U23651","2014-09-30 15:02:54"
"23652","U23652","2014-09-30 15:02:54"
"23653","U23653","2014-09-30 15:02:54"
"23654","U23654","2014-09-30 15:02:54"
"23655","U23655","2014-09-30 15:02:54"
"23656","U23656","2014-09-30 15:02:54"
"23657","U23657","2014-09-30 15:02:54"
"23658","U23658","2014-09-30 15:02:54"
"23659","U23659","2014-09-30 15:02:54"
"23660","U23660","2014-09-30 15:02:54"
"23661","U23661","2014-09-30 15:02:54"
"23662","U23662","2014-09-30 15:02:54"
"23663","U23663","2014-09-30 15:02:54"
"23664","U23664","2014-09-30 15:02:54"
"23665","U23665","2014-09-30 15:02:54"
"23666","U23666","2014-09-30 15:02:54"
"23667","U23667","2014-09-30 15:02:54"
"23668","U23668","2014-09-30 15:02:54"
"23669","U23669","2014-09-30 15:02:54"
"23670","U23670","2014-09-30 15:02:54"
"23671","U23671","2014-09-30 15:02:54"
"23672","U23672","2014-09-30 15:02:54"
"23673","U23673","2014-09-30 15:02:54"
"23674","U23674","2014-09-30 15:02:54"
"23675","U23675","2014-09-30 15:02:54"
"23676","U23676","2014-09-30 15:02:54"
"23677","U23677","2014-09-30 15:02:54"
"23678","U23678","2014-09-30 15:02:54"
"23679","U23679","2014-09-30 15:02:54"
"23680","U23680","2014-09-30 15:02:54"
"23681","U23681","2014-09-30 15:02:54"
"23682","U23682","2014-09-30 15:02:54"
"23683","U23683","2014-09-30 15:02:54"
"23684","U23684","2014-09-30 15:02:54"
"23685","U23685","2014-09-30 15:02:54"
"23686","U23686","2014-09-30 15:02:54"
"23687","U23687","2014-09-30 15:02:54"
"23688","U23688","2014-09-30 15:02:54"
"23689","U23689","2014-09-30 15:02:54"
"23690","U23690","2014-09-30 15:02:54"
"23691","U23691","2014-09-30 15:02:54"
"23692","U23692","2014-09-30 15:02:54"
"23693","U23693","2014-09-30 15:02:54"
"23694","U23694","2014-09-30 15:02:54"
"23695","U23695","2014-09-30 15:02:54"
"23696","U23696","2014-09-30 15:02:54"
"23697","U23697","2014-09-30 15:02:54"
"23698","U23698","2014-09-30 15:02:54"
"23699","U23699","2014-09-30 15:02:54"
"23700","U23700","2014-09-30 15:02:54"
"23701","U23701","2014-09-30 15:02:54"
"23702","U23702","2014-09-30 15:02:54"
"23703","U23703","2014-09-30 15:02:54"
"23704","U23704","2014-09-30 15:02:54"
"23705","U23705","2014-09-30 15:02:54"
"23706","U23706","2014-09-30 15:02:54"
"23707","U23707","2014-09-30 15:02:54"
"23708","U23708","2014-09-30 15:02:54"
"23709","U23709","2014-09-30 15:02:54"
"23710","U23710","2014-09-30 15:02:54"
"23711","U23711","2014-09-30 15:02:54"
"23712","U23712","2014-09-30 15:02:54"
"23713","U23713","2014-09-30 15:02:54"
"23714","U23714","2014-09-30 15:02:54"
"23715","U23715","2014-09-30 15:02:54"
"23716","U23716","2014-09-30 15:02:54"
"23717","U23717","2014-09-30 15:02:54"
"23718","U23718","2014-09-30 15:02:54"
"23719","U23719","2014-09-30 15:02:54"
"23720","U23720","2014-09-30 15:02:54"
"23721","U23721","2014-09-30 15:02:54"
"23722","U23722","2014-09-30 15:02:54"
"23723","U23723","2014-09-30 15:02:54"
